timestamp,throughput_bps,latency_ms,packet_loss_rate,retransmits,is_anomaly
2024-01-17 08:00:00,9387686028.712091,14.190214644920125,0.0031419105125441147,3,0
2024-01-17 12:00:00,7906165146.649942,12.173244237948998,0.0006939497939883505,1,0
2024-01-17 16:00:00,6048211057.124728,10.766954247360944,0.0005669183750725491,1,0
2024-01-17 20:00:00,6446101224.838752,8.819821503334275,0.0006119351970499989,3,0
2024-01-18 00:00:00,2556485763.6042686,38.35125545484272,0.12377721504607132,43,1
2024-01-18 04:00:00,9064729738.36645,13.662255993491284,0.0004599854525591702,3,0
2024-01-18 08:00:00,9321126361.388699,14.286142215937636,0.0004617390844520374,3,0
2024-01-18 12:00:00,8161620342.725805,11.480047036437222,5.377534073609781e-05,0,0
2024-01-18 16:00:00,7368833714.4291115,10.57433614496241,0.0014591559716130497,2,0
2024-01-18 20:00:00,6684190479.077625,9.741241410844285,0.0005387184226637699,1,0
2024-01-19 00:00:00,8103020156.289099,11.688115519652088,0.001726982839782898,2,0
2024-01-19 04:00:00,9355862279.748625,14.689066484502257,0.0018994426877388573,4,0
2024-01-19 08:00:00,8618132159.935478,13.636709607187196,0.00023824964435406249,4,0
2024-01-19 12:00:00,7989394449.820315,12.108716436589864,0.0010710559234713096,1,0
2024-01-19 16:00:00,6638451437.921316,10.702983057775509,0.0006391928577607432,3,0
2024-01-19 20:00:00,7599656198.939011,10.515790136417422,0.00212157053930236,3,0
2024-01-20 00:00:00,7923055614.087532,12.075209452571766,0.00024301554696629725,2,0
2024-01-20 04:00:00,9506259582.988554,13.914531308801998,0.0011326237783834449,2,0
2024-01-20 08:00:00,2670788562.4088554,72.02398498041607,0.1715930252062869,49,1
2024-01-20 12:00:00,2576431033.4242644,38.15499156592912,0.12466803934688743,59,1
2024-01-20 16:00:00,7071488479.750909,10.36849871578861,0.00014687824248068755,3,0
2024-01-20 20:00:00,6915132567.019599,10.793276390434919,0.0010545181635854284,2,0
2024-01-21 00:00:00,8316412778.817188,12.552762966478953,0.001341693753785471,1,0
2024-01-21 04:00:00,9021885664.137207,14.325565960349069,0.00037925269066017673,0,0
2024-01-21 08:00:00,9946758370.429546,14.051415918583476,0.001035166062680498,3,0
2024-01-21 12:00:00,7439259574.883112,11.42849754363479,0.0005027432205813675,4,0
2024-01-21 16:00:00,6849102191.465014,11.08466495858168,0.0012489941708327505,4,0
2024-01-21 20:00:00,7490541604.268887,9.694776495921774,0.000222163125706071,3,0
2024-01-22 00:00:00,7603785469.947727,12.15131773261952,0.0022092313952729917,3,0
2024-01-22 04:00:00,9159121554.213999,13.354912882559207,0.0003388484927346188,6,0
2024-01-22 08:00:00,9425501192.09017,13.699981634272396,0.00045852731518833894,4,0
2024-01-22 12:00:00,7798609738.353535,12.164381205151757,5.9847622843706086e-05,4,0
2024-01-22 16:00:00,5994093981.518448,10.428627800156262,0.00011823437635671136,5,0
2024-01-22 20:00:00,6641784543.8673115,10.478909569548767,0.0007253850879884061,1,0
2024-01-23 00:00:00,7575078514.509572,12.806855634529342,0.0003114184672257246,4,0
2024-01-23 04:00:00,9575077618.309164,13.958817958325854,0.0018047245077470063,2,0
2024-01-23 08:00:00,9017870952.361586,13.609972489923562,1.4802405694441706e-05,4,0
2024-01-23 12:00:00,8619973762.007019,12.482043584144183,0.0004765756556547072,5,0
2024-01-23 16:00:00,6301058037.0104,10.862684436893439,0.000411501611341643,2,0
2024-01-23 20:00:00,6485534747.462636,9.654145284862636,1.9516851669877113e-05,4,0
2024-01-24 00:00:00,8325406886.947848,12.298700034924904,0.0001328098233045887,1,0
2024-01-24 04:00:00,2979976745.857006,30.870979488153004,0.2656085325352892,68,1
2024-01-24 08:00:00,9476624619.896755,13.583269055888882,0.0006789772192339921,4,0
2024-01-24 12:00:00,8522857101.713009,12.687853406655856,0.0005180008832397219,1,0
2024-01-24 16:00:00,5971366060.120398,10.19292139891485,0.0007570196375133226,1,0
2024-01-24 20:00:00,6688212897.357811,10.330737419166882,0.0009041933879635167,0,0
2024-01-25 00:00:00,8103953117.69936,11.913464087858053,9.973390458152717e-06,3,0
2024-01-25 04:00:00,9698369794.766026,13.739840331359611,0.0006237986699666189,3,0
2024-01-25 08:00:00,8890860361.703888,13.1839132641213,0.003310422221009638,4,0
2024-01-25 12:00:00,7471817354.766271,11.279974558702829,0.0007319551215848256,2,0
2024-01-25 16:00:00,6823135980.191666,11.06520172404362,0.0011317832132238966,3,0
2024-01-25 20:00:00,2060149648.7315114,24.72962295238062,0.21572656308614147,59,1
2024-01-26 00:00:00,8100197140.138352,11.504303825271847,0.0014871821306709975,2,0
2024-01-26 04:00:00,9524219929.853874,12.655355750766997,0.00148245942648968,2,0
2024-01-26 08:00:00,9113630757.423717,13.412569933724141,0.0007366729262027566,2,0
2024-01-26 12:00:00,8092901478.864417,11.33845510329627,0.003730277584535845,4,0
2024-01-26 16:00:00,6731588343.264374,11.088956772499312,0.0001341604072843749,1,0
2024-01-26 20:00:00,6328618786.734352,10.772857737102441,1.70929200584672e-05,4,0
2024-01-27 00:00:00,8746309804.457869,11.655924827411097,0.0014703640839597827,3,0
2024-01-27 04:00:00,9575173814.419806,14.858268710241017,0.0016458713080659462,3,0
2024-01-27 08:00:00,2985607667.388318,64.59900303148345,0.16031858418751715,54,1
2024-01-27 12:00:00,8262621443.453537,11.837584308245694,0.0003086780643480349,3,0
2024-01-27 16:00:00,6224486685.853968,9.018246334994334,1.7708232706465002e-05,1,0
2024-01-27 20:00:00,6929193195.441863,11.413420478726474,0.0003471612158516566,1,0
2024-01-28 00:00:00,8463438231.60294,11.305213766618175,0.001483430452128112,3,0
2024-01-28 04:00:00,9057367718.71441,12.909351434090423,0.0007297292755720701,5,0
2024-01-28 08:00:00,9770991097.752855,14.243336023573727,0.0004278573430933416,4,0
2024-01-28 12:00:00,8165112370.774638,13.219876203169687,0.0004648000631593654,2,0
2024-01-28 16:00:00,6943183417.942686,10.960085601686371,1.3545426943478148e-06,7,0
2024-01-28 20:00:00,7373076547.00649,10.549903752457318,0.00035639002391120705,0,0
2024-01-29 00:00:00,7901844753.598841,12.297377170832629,0.0010397550865605175,4,0
2024-01-29 04:00:00,9084146180.312105,14.158758586959031,0.0036571654542851798,2,0
2024-01-29 08:00:00,9029834874.204887,14.111515102462254,0.0018777149986246913,3,0
2024-01-29 12:00:00,7673675886.013853,12.140595711984723,2.38777834155165e-05,1,0
2024-01-29 16:00:00,6583518670.179267,10.320049744407072,0.0022882937492222587,3,0
2024-01-29 20:00:00,6750820143.871551,10.236652628481355,0.0015287726907101526,1,0
2024-01-30 00:00:00,8110676319.731962,11.623017705566605,0.0015158388483489996,3,0
2024-01-30 04:00:00,1707622430.725279,58.63423553962615,0.2603599399890612,52,1
2024-01-30 08:00:00,9390841402.806278,12.885572400471201,0.0005075066259951957,3,0
2024-01-30 12:00:00,8581413630.862898,11.95083018660259,0.00036084896998231304,2,0
2024-01-30 16:00:00,6508496620.64972,9.77365363885567,6.795219063427086e-05,1,0
2024-01-30 20:00:00,7702427020.580746,9.716154533823238,0.0002590756504330275,4,0
2024-01-31 00:00:00,8250266939.106014,12.089947075576754,0.0002831638085009333,4,0
2024-01-31 04:00:00,9042777623.488577,14.42805195074116,0.0006617978845593669,3,0
2024-01-31 08:00:00,8957283646.830664,14.191209110570044,0.0013761238826067157,1,0
2024-01-31 12:00:00,8192988966.0972805,11.214749698188418,0.000642092588615655,4,0
2024-01-31 16:00:00,6524974239.814579,9.77313512414598,5.958489006248408e-05,2,0
2024-01-31 20:00:00,6899959551.581718,10.73833478642521,0.003165093404396757,4,0
2024-02-01 00:00:00,2924670427.091886,36.20585837425185,0.28920366764771943,61,1
2024-02-01 04:00:00,9356509080.992369,13.619734232570384,0.0015379992357279178,5,0
2024-02-01 08:00:00,9046923158.827742,14.007076857081156,0.004747644483359944,3,0
2024-02-01 12:00:00,7394061110.125649,11.515827772568176,0.0007863207766462898,1,0
2024-02-01 16:00:00,6435753373.118083,10.320636945504095,0.0032905960797829,2,0
2024-02-01 20:00:00,6956918871.674276,9.600936444972007,7.861585344916983e-05,1,0
2024-02-02 00:00:00,8085637497.652069,11.699316178024377,0.0004552028996462769,5,0
2024-02-02 04:00:00,8887345134.570305,13.891941774640143,0.0002553843293985911,1,0
2024-02-02 08:00:00,9454913016.395596,12.935553940803066,0.0002179484245523082,3,0
2024-02-02 12:00:00,8154126951.891564,12.220237368980237,0.000151756987371085,2,0
2024-02-02 16:00:00,6260816379.464455,10.258130292967795,0.000973955972391981,3,0
2024-02-02 20:00:00,6675849396.323081,10.544194169639661,0.0015201542911231598,2,0
2024-02-03 00:00:00,8023283487.378398,12.111957067032328,0.0008634573226958267,5,0
2024-02-03 04:00:00,8928452526.922855,14.414121022555804,0.00015895201566782516,4,0
2024-02-03 08:00:00,9528755590.194407,13.79466305889282,0.0016666633458146543,5,0
2024-02-03 12:00:00,8224313810.547313,11.785297229437397,0.001010476988217397,2,0
2024-02-03 16:00:00,7047579851.2150135,10.32909794394727,0.0004912937947777809,3,0
2024-02-03 20:00:00,7035880174.75886,10.539598206949318,0.0011212576570670681,2,0
2024-02-04 00:00:00,7448932252.817127,12.024430035162808,0.00030097669459871714,1,0
2024-02-04 04:00:00,9010510630.089039,13.752346653170802,0.00042341353449396285,3,0
2024-02-04 08:00:00,9591654752.938576,13.381054963665509,0.0024947854019627047,1,0
2024-02-04 12:00:00,8205514380.364937,11.668549541224593,0.000343201132890464,7,0
2024-02-04 16:00:00,6820378428.467317,9.566646556531275,0.0006348561371298942,6,0
2024-02-04 20:00:00,8155451950.206792,11.142737564024598,0.0022085588042617507,3,0
2024-02-05 00:00:00,8228356204.277287,11.378068382304383,0.0012300476518437322,4,0
2024-02-05 04:00:00,9839866902.127333,13.385598208670913,6.422201247407276e-05,1,0
2024-02-05 08:00:00,9767241351.452387,13.372847174784283,0.00015935106340465578,1,0
2024-02-05 12:00:00,8260556500.522316,12.447462188472217,7.872497723973615e-06,2,0
2024-02-05 16:00:00,6488251656.088777,10.120474353285129,0.0009967467068014914,3,0
2024-02-05 20:00:00,6917947042.142193,10.891820228767974,0.0005936157870102338,3,0
2024-02-06 00:00:00,7690869914.184957,11.663254687878048,0.0001441878005901035,1,0
2024-02-06 04:00:00,9290913203.359074,13.871547888680748,0.003168518343315222,4,0
2024-02-06 08:00:00,2346158867.2696595,33.449455077253624,0.10670927558137379,51,1
2024-02-06 12:00:00,8032749655.754515,13.072574563886675,0.00027693113030920473,3,0
2024-02-06 16:00:00,7540222780.614289,9.67414998291635,0.0006943550520525156,3,0
2024-02-06 20:00:00,5867453276.908193,10.422859547544627,0.0011382485262732562,1,0
2024-02-07 00:00:00,8274504076.149802,12.316888440466046,7.930213477005081e-05,2,0
2024-02-07 04:00:00,8740554297.579245,13.938950356294631,0.0003211751765850929,4,0
2024-02-07 08:00:00,9196867899.739344,13.639406978130042,0.001644886302350852,2,0
2024-02-07 12:00:00,8435580238.786966,11.935089650133312,0.0006155657215573473,0,0
2024-02-07 16:00:00,6640071361.583089,10.289854928420683,0.0007909301276058035,4,0
2024-02-07 20:00:00,6183261442.773152,10.194448191616848,0.0005670715168023113,0,0
2024-02-08 00:00:00,7713878516.295976,12.481939558397409,4.489270890015703e-05,2,0
2024-02-08 04:00:00,9657479745.628958,14.837312308364535,0.00018122189742519367,5,0
2024-02-08 08:00:00,9093493993.368233,13.453304915064944,0.0005897635674222761,1,0
2024-02-08 12:00:00,8086583435.8328,11.315098510210474,0.000234691808249024,5,0
2024-02-08 16:00:00,6632588089.9064245,10.223808168255497,5.1271219536126844e-05,4,0
2024-02-08 20:00:00,6353719214.9025755,11.557803861258288,0.0018556560463874308,4,0
2024-02-09 00:00:00,8857577635.730104,11.5981627160151,0.00397350110319524,3,0
2024-02-09 04:00:00,9639208254.982298,14.5516092102909,0.0015757269365677424,6,0
2024-02-09 08:00:00,8575583611.392062,14.570901214607103,0.0019226766022694781,2,0
2024-02-09 12:00:00,8074581725.907815,11.723205879146057,0.00027704172270921133,4,0
2024-02-09 16:00:00,6349644768.03756,10.552440732023783,0.003234674354858788,2,0
2024-02-09 20:00:00,6955332687.863375,11.082147503995376,0.00021930804684137822,5,0
2024-02-10 00:00:00,7682991704.626859,11.81043612950618,0.0030247453182020516,3,0
2024-02-10 04:00:00,1736649593.2928512,28.909653073881042,0.10028413564759432,42,1
2024-02-10 08:00:00,9587635557.647282,13.441210350594552,0.0012438327816846819,3,0
2024-02-10 12:00:00,8346302077.668036,11.49262163465355,0.0039709098894264465,1,0
2024-02-10 16:00:00,6134240791.1226,9.943310419898134,0.0008429003625594063,3,0
2024-02-10 20:00:00,6480558859.608512,9.655979059049987,0.00030048607249231953,6,0
2024-02-11 00:00:00,7810021875.535567,12.01704173412955,0.0005744683429928096,3,0
2024-02-11 04:00:00,9124308953.02562,13.347064192039559,0.0009003212637616178,1,0
2024-02-11 08:00:00,10091822342.167557,13.84894376346427,7.588970221384388e-05,3,0
2024-02-11 12:00:00,8161992684.38445,11.22205217689827,0.0009737696033949511,3,0
2024-02-11 16:00:00,6110005772.210886,10.43338930853836,0.003972720207875389,2,0
2024-02-11 20:00:00,2070753852.8601177,52.639117919485166,0.13331043513768193,52,1
2024-02-12 00:00:00,8848862478.80506,11.00313217871428,0.001573082436156245,0,0
2024-02-12 04:00:00,9798626750.275547,13.919079092492645,0.0023848672389512574,8,0
2024-02-12 08:00:00,8777892659.673485,14.345885303805506,0.0028770890358924958,1,0
2024-02-12 12:00:00,7806306370.853511,11.395179490654412,0.0032222716944481987,1,0
2024-02-12 16:00:00,7121123813.619571,11.104235385850004,0.0007370147220569544,3,0
2024-02-12 20:00:00,6331291567.697391,10.477458697114152,0.003785738784859356,2,0
2024-02-13 00:00:00,8177527771.258463,11.647494072120761,0.0014159712237241735,2,0
2024-02-13 04:00:00,9695494267.426804,13.704166268739984,0.00017634517448085626,3,0
2024-02-13 08:00:00,9014868457.423874,14.011214263829745,0.0006479828321383203,4,0
2024-02-13 12:00:00,7976189857.575326,12.038002695706263,0.001267023278921252,3,0
2024-02-13 16:00:00,5317852417.917264,10.5373271886543,0.0002841420999797959,7,0
2024-02-13 20:00:00,6204604297.411169,9.807612395891422,0.001023361552461353,3,0
2024-02-14 00:00:00,7898972739.442764,12.084680412018075,0.0010984137455189629,3,0
2024-02-14 04:00:00,8886527373.269157,13.025193559116381,0.00017757254379850959,3,0
2024-02-14 08:00:00,10038605167.627779,13.676437776894556,0.0008326053877086579,5,0
2024-02-14 12:00:00,7427943448.815736,11.54804617926759,0.001476774632041396,5,0
2024-02-14 16:00:00,6438341559.266117,9.900184221136255,0.000690940945159936,4,0
2024-02-14 20:00:00,6666655584.859304,10.885995780036303,1.2176955887700333e-05,4,0
2024-02-15 00:00:00,8576509315.62644,12.545655060297127,9.079563850904285e-06,2,0
2024-02-15 04:00:00,4045427340.6289,42.80728858633687,0.18782934766570353,47,1
2024-02-15 08:00:00,9850906146.91708,13.185894425232581,0.002606316177052402,3,0
2024-02-15 12:00:00,8004093224.407859,11.84179577515263,0.00025964777096391695,2,0
2024-02-15 16:00:00,6221755893.5257015,10.874498042420695,0.00100611612505522,6,0
2024-02-15 20:00:00,6799200743.650204,10.338807649251072,0.0002511262797305097,4,0
2024-02-16 00:00:00,8079623878.229347,13.159664769990796,0.0003881213685465557,3,0
2024-02-16 04:00:00,9145553895.191591,13.928709727266071,0.0018841517017541254,3,0
2024-02-16 08:00:00,9413561480.05112,13.828075365813907,0.001305125305626397,6,0
2024-02-16 12:00:00,7845874561.255354,11.845441767898823,0.00010026162303666899,4,0
2024-02-16 16:00:00,6659766292.045399,10.334719644822266,0.0005598443507801785,2,0
2024-02-16 20:00:00,6879211623.753297,10.191714274240827,2.960365980225214e-05,1,0
2024-02-17 00:00:00,8634406726.458065,12.3540543383442,0.0006556397546358057,3,0
2024-02-17 04:00:00,8890514446.524353,14.210401965966156,0.0010859942668955457,4,0
2024-02-17 08:00:00,10238853995.917591,13.339056077314881,0.0001261332534369584,5,0
2024-02-17 12:00:00,7219164880.191001,11.334383523221113,0.0003409210323270345,6,0
2024-02-17 16:00:00,6553645315.930683,9.349846505879498,0.0005072264842828503,2,0
2024-02-17 20:00:00,6849686236.538737,10.521944855887405,0.00251988356829711,4,0
2024-02-18 00:00:00,8112396747.093994,11.44831669691304,0.004998956075902351,4,0
2024-02-18 04:00:00,9136560838.126837,12.655605511092602,4.595106218168274e-05,0,0
2024-02-18 08:00:00,9302391745.912191,13.926340109834358,0.0014313248803005745,4,0
2024-02-18 12:00:00,7802799626.136503,13.246499758716439,0.000464775824305489,5,0
2024-02-18 16:00:00,6378613451.16725,10.26491373666122,0.000498334276884173,2,0
2024-02-18 20:00:00,6954200192.753299,10.687194579656934,0.001403501450995342,5,0
2024-02-19 00:00:00,8142806194.386056,12.040914679273829,0.0025062499928371726,4,0
2024-02-19 04:00:00,9108476807.950842,13.682605980973307,0.003014478786587206,5,0
2024-02-19 08:00:00,9745480596.228418,14.191589049062783,0.0008606729434454637,2,0
2024-02-19 12:00:00,8122919808.350624,11.85486272790565,0.00044179900064941405,2,0
2024-02-19 16:00:00,6939504201.480491,10.401645349467083,0.0015490443095770988,0,0
2024-02-19 20:00:00,6866210890.714316,10.428798095529096,0.00028901814227877285,4,0
2024-02-20 00:00:00,7668401995.631174,11.665954773178479,0.0008302828409517735,1,0
2024-02-20 04:00:00,9161568229.976297,14.228071982337118,0.0004440684118766536,2,0
2024-02-20 08:00:00,9684558088.10444,13.644570929221217,0.0010689498229877938,3,0
2024-02-20 12:00:00,8244148106.1734,11.622127420253596,0.00027496186888850964,2,0
2024-02-20 16:00:00,6605998716.359264,10.536204114216355,0.0002126895672844426,2,0
2024-02-20 20:00:00,6661290307.268414,9.818715201535607,0.002503955981789687,1,0
2024-02-21 00:00:00,8511065958.315338,12.014090578684526,0.00010736661870379179,3,0
2024-02-21 04:00:00,9149012090.52078,13.72749130924679,0.0007051345584098177,4,0
2024-02-21 08:00:00,9604479598.523123,14.274998590484675,0.0002495552688905251,6,0
2024-02-21 12:00:00,7919122939.026491,12.237349116440036,3.970799371386665e-05,3,0
2024-02-21 16:00:00,6527286872.654007,10.255435713058546,3.66835056113271e-05,2,0
2024-02-21 20:00:00,7053870094.739759,10.676832342031247,0.00019264074345832686,3,0
2024-02-22 00:00:00,8330166539.595146,12.695103774508574,0.0020156809818707225,1,0
2024-02-22 04:00:00,9711044500.45535,14.010955960744802,0.00033195270666804943,2,0
2024-02-22 08:00:00,9907832168.916859,13.737227117490598,0.0030049581125357596,1,0
2024-02-22 12:00:00,8008401536.653096,11.34408188382491,0.0008713706491738638,3,0
2024-02-22 16:00:00,6887140542.462897,9.735392360893455,0.0005737906098150877,4,0
2024-02-22 20:00:00,6490252651.307529,10.115336840253805,0.0008677121011941033,2,0
2024-02-23 00:00:00,8129666540.995367,11.695243898920346,0.0007271143589950866,2,0
2024-02-23 04:00:00,9333583424.308004,13.638565156076126,0.0014220303685493483,3,0
2024-02-23 08:00:00,9424439032.052185,13.760375770017426,0.00033197684839872643,2,0
2024-02-23 12:00:00,8238062810.174792,12.264846377178399,0.0004354868725226266,2,0
2024-02-23 16:00:00,6287071080.65154,10.232699803401617,0.0022452062273805207,3,0
